prompt_name,pair_id,true_category,true_score,predicted_category,predicted_score,format_is_correct,error_message,raw_response
P-01_zero_shot,3905335528-cand_7253,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 10
}
]",
P-01_zero_shot,3894604087-cand_7895,,,,,False,"429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. [violations {
  quota_metric: ""generativelanguage.googleapis.com/generate_content_free_tier_requests""
  quota_id: ""GenerateRequestsPerMinutePerProjectPerModel-FreeTier""
  quota_dimensions {
    key: ""model""
    value: ""gemini-2.5-flash-lite""
  }
  quota_dimensions {
    key: ""location""
    value: ""global""
  }
  quota_value: 15
}
, links {
  description: ""Learn more about Gemini API quotas""
  url: ""https://ai.google.dev/gemini-api/docs/rate-limits""
}
, retry_delay {
  seconds: 9
}
]",
P-01_zero_shot,3884442429-cand_342,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's resume lists responsibilities related to recruitment coordination and HR functions, which are entirely unrelated to the core duties of a Rad Tech."",
      ""There is no mention of any radiology procedures, ARRT certification, FL State License, or any relevant educational background (Certification or Associates Degree) in the provided CV."",
      ""The candidate's experience does not align with the technical skills required for performing radiology procedures in a digital/PACS environment.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates experience solely in recruitment coordination and HR, with no indication of the required radiology skills, certifications, or licensure, making them a definitive non-match for the Rad Tech role.""
  }
}
```"
P-01_zero_shot,3898155886-cand_7713,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's experience is entirely focused on network hardware configuration and troubleshooting (Mikrotik, OLT, GPON/EPON, Cisco), which is unrelated to the administrative and billing tasks required for the Contracting Administrator role."",
      ""There is no mention of administrative experience, data entry, auditing, invoicing, customer service, or accounting knowledge, all of which are core requirements of the job posting."",
      ""The candidate's skills are technical in nature and do not align with the 'entry level' administrative and customer-facing responsibilities described.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates a strong technical background in network infrastructure, which is completely misaligned with the administrative, data entry, and billing responsibilities of the Contracting Administrator position.""
  }
}
```"
P-01_zero_shot,3891089766-cand_9500,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's resume lists skills related to construction and project management, which are entirely unrelated to the cybersecurity research role."",
      ""There is no mention of cybersecurity, network security, protocol research, firewall evasion, DLP, IPS, or any relevant technical skills."",
      ""The candidate's experience appears to be in a completely different industry and functional area.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates no relevant skills or experience for a Security Research Engineer role, making them a definitive mismatch.""
  }
}
```"
P-01_zero_shot,3902784671-cand_1701,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""Demonstrates experience in technical communication and cross-team collaboration, which are soft skills mentioned in the job posting.""
    ],
    ""negative_points"": [
      ""The candidate's entire experience is focused on iOS development, with no mention of electrical engineering, hardware design, control systems, embedded systems, or any of the core technical requirements listed in the job posting."",
      ""Lacks any experience with board design, servo motors, FPGA design, embedded controllers, microcontrollers/DSPs, analog/digital design, DC power design, computer interfacing, harness/cabling design, motion control, or CAD tools."",
      ""The candidate's skillset is entirely software-focused and does not align with the electrical or hardware engineering nature of the role.""
    ],
    ""final_summary"": ""The candidate's resume is entirely focused on iOS development and lacks any of the core electrical or hardware engineering skills required for this role, making them a strong mismatch.""
  }
}
```"
P-01_zero_shot,3887574649-cand_5275,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's resume lists only very basic accounting and auditing tasks, lacking any strategic financial leadership experience."",
      ""There is no indication of experience in financial planning, budgeting, investment management, or board communication, all of which are core requirements."",
      ""The candidate's experience does not meet the minimum requirement of 15+ years of progressively responsible strategic leadership."",
      ""There is no mention of non-profit experience, grant management, or compliance with federal regulations."",
      ""The resume lacks any educational qualifications or professional certifications relevant to a CFO role.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates a complete lack of the strategic financial leadership, non-profit experience, and extensive tenure required for this Chief Financial Officer position.""
  }
}
```"
P-01_zero_shot,3891011926-cand_771,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's resume lists technical skills related to network configuration and management (Mikrotik, OLT, GPON/EPON, Cisco), which are entirely unrelated to the Human Resources Generalist role."",
      ""There is no mention of any HR experience, responsibilities, or qualifications in the provided CV."",
      ""The candidate's background appears to be in IT/Network Engineering, not Human Resources.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates expertise in network engineering and IT support, with no indication of any experience or qualifications in Human Resources, making them a definitive mismatch for the HR Generalist position.""
  }
}
```"
P-01_zero_shot,3899544085-cand_4114,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The candidate's experience is entirely in full-stack software development, with no mention of automotive repair, vehicle maintenance, or mechanical diagnostics."",
      ""The skills listed (ReactJS, Python, Django, AWS, Docker, etc.) are completely unrelated to the requirements of a Journeyman Mechanic position."",
      ""There is no evidence of experience with specialized automotive tools, engine repair, transmission diagnostics, or vehicle inspections."",
      ""The candidate lacks any of the required certifications or endorsements (CDL, S endorsement, NC School Bus Inspection Certificate) and their listed skills do not align with obtaining them.""
    ],
    ""final_summary"": ""The candidate's resume demonstrates a strong background in software development, which is entirely unrelated to the automotive maintenance and repair requirements of this Journeyman Mechanic position.""
  }
}
```"
P-01_zero_shot,3903887764-cand_6378,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [],
    ""negative_points"": [
      ""The CV lists general IT support and system monitoring skills, which do not align with the highly specialized requirements of a Division Superintendent/Infrastructure & Program Technologies Support Section Leader role at a national laboratory."",
      ""The job posting requires significant experience in managing technical personnel (electronics and mechanical), performance management, workforce planning, and safety officer duties, none of which are reflected in the provided CV."",
      ""The CV lacks any mention of engineering degrees, security clearances (DOE Q-level or Top Secret), or experience in managing large, diverse technical workforces, all of which are critical qualifications for this position."",
      ""The candidate's listed skills are entry-level IT support functions and do not demonstrate the advanced leadership, strategic planning, and technical oversight required for this senior management role.""
    ],
    ""final_summary"": ""The candidate's CV demonstrates a profile focused on general IT support and lacks any of the core technical, leadership, or security clearance requirements outlined in the job posting, making them a definitive non-match.""
  }
}
```"
P-01_zero_shot,3903492217-cand_107,,,⚫ STRONG NO,14.5,True,,"```json
{
  ""category"": ""⚫ STRONG NO"",
  ""score"": 14.5,
  ""justification"": {
    ""positive_points"": [
      ""The candidate lists skills like 'HR Collaboration', 'Policy Development', 'Training Management', 'Record Keeping', 'Compliance', 'Employee Development', 'Policy Enforcement', and 'Communication' which are generally relevant to administrative and operational roles.""
    ],
    ""negative_points"": [
      ""The CV lacks any mention of experience working with youth, managing people or programming in a learning environment, or experience with college readiness programs."",
      ""There is no indication of experience in student supervision, support, or liaison work with parents or external services."",
      ""The CV does not demonstrate any of the specific qualifications required, such as experience in a summer camp, school, academic summer program, residential high school, or college/university setting."",
      ""The candidate's listed skills are very generic and do not align with the specific operational, administrative, and student-facing responsibilities of an Assistant Site Director for a youth academic program.""
    ],
    ""final_summary"": ""The candidate's CV is entirely devoid of the specific experience and qualifications required for the Assistant Site Director role, particularly concerning youth engagement, program management in an academic setting, and student support.""
  }
}
```"
